Method,Effective_date,Trigger_date,Seed,N,Applied_end,Year
Triggers_only,2025-12-03,2025-12-02,42716,1,2025-12-03,2025
Triggers_only,2025-12-04,2025-12-03,42716,4,2025-12-09,2025
Triggers_only,2025-12-10,2025-12-09,550343,2,2025-12-11,2025
Triggers_only,2025-12-12,2025-12-11,550343,1,2025-12-12,2025
Triggers_only,2025-12-15,2025-12-12,550343,1,2025-12-15,2025
Triggers_only,2025-12-16,2025-12-15,550343,2,2025-12-17,2025
Triggers_only,2025-12-18,2025-12-17,798291,1,2025-12-18,2025
Triggers_only,2025-12-19,2025-12-18,798291,1,2025-12-19,2025
Triggers_only,2025-12-22,2025-12-19,798291,1,2025-12-22,2025
Triggers_only,2025-12-23,2025-12-22,798291,1,2025-12-23,2025
Triggers_only,2025-12-24,2025-12-23,798291,4,2025-12-29,2025
Triggers_only,2025-12-30,2025-12-29,550343,1,2025-12-30,2025
Triggers_only,2025-12-31,2025-12-30,550343,1,2025-12-31,2025
Features_and_triggers,2025-01-01,,565766,6,2025-01-08,2025
Features_and_triggers,2025-01-09,2025-01-08,565766,6,2025-01-16,2025
Features_and_triggers,2025-01-17,2025-01-16,565766,3,2025-01-21,2025
Features_and_triggers,2025-01-22,2025-01-21,565766,1,2025-01-22,2025
Features_and_triggers,2025-01-23,2025-01-22,565766,1,2025-01-23,2025
Features_and_triggers,2025-01-24,2025-01-23,565766,1,2025-01-24,2025
Features_and_triggers,2025-01-26,2025-01-24,565766,1,2025-01-26,2025
Features_and_triggers,2025-01-27,2025-01-26,565766,2,2025-01-28,2025
Features_and_triggers,2025-01-29,2025-01-28,565766,7,2025-02-06,2025
Features_and_triggers,2025-02-07,2025-02-06,385735,2,2025-02-08,2025
Features_and_triggers,2025-02-10,2025-02-08,385735,1,2025-02-10,2025
Features_and_triggers,2025-02-11,2025-02-10,385735,1,2025-02-11,2025
Features_and_triggers,2025-02-12,2025-02-11,385735,2,2025-02-13,2025
Features_and_triggers,2025-02-14,2025-02-13,385735,1,2025-02-14,2025
Features_and_triggers,2025-02-17,2025-02-14,798291,3,2025-02-19,2025
Features_and_triggers,2025-02-20,2025-02-19,385735,1,2025-02-20,2025
Features_and_triggers,2025-02-21,2025-02-20,385735,1,2025-02-21,2025
Features_and_triggers,2025-02-24,2025-02-21,385735,8,2025-03-05,2025
Features_and_triggers,2025-03-06,2025-03-05,798291,2,2025-03-07,2025
Features_and_triggers,2025-03-10,2025-03-07,798291,3,2025-03-12,2025
Features_and_triggers,2025-03-13,2025-03-12,798291,4,2025-03-18,2025
Features_and_triggers,2025-03-19,2025-03-18,798291,3,2025-03-21,2025
Features_and_triggers,2025-03-24,2025-03-21,798291,4,2025-03-27,2025
Features_and_triggers,2025-03-28,2025-03-27,785634,2,2025-03-31,2025
Features_and_triggers,2025-04-01,2025-03-31,785634,3,2025-04-03,2025
Features_and_triggers,2025-04-04,2025-04-03,785634,1,2025-04-04,2025
Features_and_triggers,2025-04-07,2025-04-04,965409,2,2025-04-08,2025
Features_and_triggers,2025-04-09,2025-04-08,965409,2,2025-04-10,2025
Features_and_triggers,2025-04-11,2025-04-10,965409,1,2025-04-11,2025
Features_and_triggers,2025-04-14,2025-04-11,965409,3,2025-04-16,2025
Features_and_triggers,2025-04-17,2025-04-16,965409,4,2025-04-22,2025
Features_and_triggers,2025-04-23,2025-04-22,965409,3,2025-04-25,2025
Features_and_triggers,2025-04-27,2025-04-25,965409,1,2025-04-27,2025
Features_and_triggers,2025-04-28,2025-04-27,965409,2,2025-04-29,2025
Features_and_triggers,2025-04-30,2025-04-29,965409,1,2025-04-30,2025
Features_and_triggers,2025-05-01,2025-04-30,965409,1,2025-05-01,2025
Features_and_triggers,2025-05-02,2025-05-01,965409,3,2025-05-06,2025
Features_and_triggers,2025-05-07,2025-05-06,965409,2,2025-05-08,2025
Features_and_triggers,2025-05-09,2025-05-08,965409,1,2025-05-09,2025
Features_and_triggers,2025-05-12,2025-05-09,965409,1,2025-05-12,2025
Features_and_triggers,2025-05-13,2025-05-12,965409,4,2025-05-16,2025
Features_and_triggers,2025-05-19,2025-05-16,965409,1,2025-05-19,2025
Features_and_triggers,2025-05-20,2025-05-19,965409,4,2025-05-23,2025
Features_and_triggers,2025-05-25,2025-05-23,965409,3,2025-05-27,2025
Features_and_triggers,2025-05-28,2025-05-27,965409,4,2025-06-02,2025
Features_and_triggers,2025-06-03,2025-06-02,965409,1,2025-06-03,2025
Features_and_triggers,2025-06-04,2025-06-03,965409,1,2025-06-04,2025
Features_and_triggers,2025-06-05,2025-06-04,965409,2,2025-06-06,2025
Features_and_triggers,2025-06-09,2025-06-06,965409,1,2025-06-09,2025
Features_and_triggers,2025-06-10,2025-06-09,965409,1,2025-06-10,2025
Features_and_triggers,2025-06-11,2025-06-10,965409,3,2025-06-13,2025
Features_and_triggers,2025-06-16,2025-06-13,965409,1,2025-06-16,2025
Features_and_triggers,2025-06-17,2025-06-16,965409,8,2025-06-26,2025
Features_and_triggers,2025-06-27,2025-06-26,965409,6,2025-07-04,2025
Features_and_triggers,2025-07-07,2025-07-04,965409,2,2025-07-08,2025
Features_and_triggers,2025-07-09,2025-07-08,640934,5,2025-07-15,2025
Features_and_triggers,2025-07-16,2025-07-15,640934,5,2025-07-22,2025
Features_and_triggers,2025-07-23,2025-07-22,640934,1,2025-07-23,2025
Features_and_triggers,2025-07-24,2025-07-23,640934,3,2025-07-28,2025
Features_and_triggers,2025-07-29,2025-07-28,640934,3,2025-07-31,2025
Features_and_triggers,2025-08-01,2025-07-31,640934,12,2025-08-18,2025
Features_and_triggers,2025-08-19,2025-08-18,741131,4,2025-08-22,2025
Features_and_triggers,2025-08-25,2025-08-22,741131,3,2025-08-27,2025
Features_and_triggers,2025-08-28,2025-08-27,42716,1,2025-08-28,2025
Features_and_triggers,2025-08-29,2025-08-28,42716,2,2025-08-31,2025
Features_and_triggers,2025-09-01,2025-08-31,42716,2,2025-09-02,2025
Features_and_triggers,2025-09-03,2025-09-02,42716,9,2025-09-15,2025
Features_and_triggers,2025-09-16,2025-09-15,42716,1,2025-09-16,2025
Features_and_triggers,2025-09-17,2025-09-16,42716,2,2025-09-18,2025
Features_and_triggers,2025-09-19,2025-09-18,42716,2,2025-09-22,2025
Features_and_triggers,2025-09-23,2025-09-22,42716,2,2025-09-24,2025
Features_and_triggers,2025-09-25,2025-09-24,42716,1,2025-09-25,2025
Features_and_triggers,2025-09-26,2025-09-25,42716,1,2025-09-26,2025
Features_and_triggers,2025-09-28,2025-09-26,42716,1,2025-09-28,2025
Features_and_triggers,2025-09-29,2025-09-28,42716,10,2025-10-10,2025
Features_and_triggers,2025-10-11,2025-10-10,42716,1,2025-10-11,2025
Features_and_triggers,2025-10-13,2025-10-11,42716,2,2025-10-14,2025
Features_and_triggers,2025-10-15,2025-10-14,42716,5,2025-10-21,2025
Features_and_triggers,2025-10-22,2025-10-21,42716,6,2025-10-29,2025
Features_and_triggers,2025-10-30,2025-10-29,42716,1,2025-10-30,2025
Features_and_triggers,2025-10-31,2025-10-30,42716,3,2025-11-04,2025
Features_and_triggers,2025-11-05,2025-11-04,42716,1,2025-11-05,2025
Features_and_triggers,2025-11-06,2025-11-05,42716,5,2025-11-12,2025
Features_and_triggers,2025-11-13,2025-11-12,42716,1,2025-11-13,2025
Features_and_triggers,2025-11-14,2025-11-13,42716,10,2025-11-27,2025
Features_and_triggers,2025-11-28,2025-11-27,42716,1,2025-11-28,2025
Features_and_triggers,2025-12-01,2025-11-28,42716,2,2025-12-02,2025
Features_and_triggers,2025-12-03,2025-12-02,42716,1,2025-12-03,2025
Features_and_triggers,2025-12-04,2025-12-03,42716,4,2025-12-09,2025
Features_and_triggers,2025-12-10,2025-12-09,550343,2,2025-12-11,2025
Features_and_triggers,2025-12-12,2025-12-11,550343,1,2025-12-12,2025
Features_and_triggers,2025-12-15,2025-12-12,550343,1,2025-12-15,2025
Features_and_triggers,2025-12-16,2025-12-15,550343,2,2025-12-17,2025
Features_and_triggers,2025-12-18,2025-12-17,798291,1,2025-12-18,2025
Features_and_triggers,2025-12-19,2025-12-18,798291,1,2025-12-19,2025
Features_and_triggers,2025-12-22,2025-12-19,798291,1,2025-12-22,2025
Features_and_triggers,2025-12-23,2025-12-22,798291,1,2025-12-23,2025
Features_and_triggers,2025-12-24,2025-12-23,798291,4,2025-12-29,2025
Features_and_triggers,2025-12-30,2025-12-29,550343,1,2025-12-30,2025
Features_and_triggers,2025-12-31,2025-12-30,550343,1,2025-12-31,2025
Features_only,2026-01-01,,550343,2,2026-01-02,2026
Features_only,2026-01-04,2026-01-02,550343,1,2026-01-04,2026
Features_only,2026-01-05,2026-01-04,550343,4,2026-01-08,2026
Features_only,2026-01-09,2026-01-08,550343,1,2026-01-09,2026
Features_only,2026-01-12,2026-01-09,550343,1,2026-01-12,2026
Features_only,2026-01-13,2026-01-12,550343,4,2026-01-16,2026
Features_only,2026-01-18,2026-01-16,550343,1,2026-01-18,2026
Features_only,2026-01-19,2026-01-18,550343,9,2026-01-29,2026
Features_only,2026-01-30,2026-01-29,550343,1,2026-01-30,2026
Features_only,2026-02-02,2026-01-30,550343,1,2026-02-02,2026
Features_only,2026-02-03,2026-02-02,550343,1,2026-02-03,2026
Features_only,2026-02-04,2026-02-03,550343,4,2026-02-09,2026
Features_only,2026-02-10,2026-02-09,550343,1,2026-02-10,2026
Features_only,2026-02-11,2026-02-10,550343,1,2026-02-11,2026
Features_only,2026-02-12,2026-02-11,550343,1,2026-02-12,2026
Features_only,2026-02-13,2026-02-12,550343,2,2026-02-14,2026
Features_only,2026-02-15,2026-02-14,550343,2,2026-02-16,2026
Features_only,2026-02-17,2026-02-16,550343,1,2026-02-17,2026
Features_only,2026-02-18,2026-02-17,550343,1,2026-02-18,2026
Features_only,2026-02-19,2026-02-18,550343,5,2026-02-25,2026
Features_only,2026-02-26,2026-02-25,550343,1,2026-02-26,2026
Features_only,2026-02-27,2026-02-26,550343,1,2026-02-27,2026
Features_only,2026-02-28,2026-02-27,550343,1,2026-02-28,2026
Features_only,2026-03-02,2026-02-28,550343,2,2026-03-03,2026
Features_only,2026-03-04,2026-03-03,550343,9,2026-03-16,2026
Features_only,2026-03-17,2026-03-16,550343,1,2026-03-17,2026
Features_only,2026-03-18,2026-03-17,550343,1,2026-03-18,2026
Features_only,2026-03-19,2026-03-18,550343,9,2026-03-31,2026
Features_only,2026-04-01,2026-03-31,785634,1,2026-04-01,2026
Features_only,2026-04-02,2026-04-01,785634,5,2026-04-08,2026
Features_only,2026-04-09,2026-04-08,785634,4,2026-04-14,2026
Features_only,2026-04-15,2026-04-14,640934,4,2026-04-20,2026
Features_only,2026-04-21,2026-04-20,640934,5,2026-04-27,2026
Features_only,2026-04-28,2026-04-27,640934,2,2026-04-29,2026
Features_only,2026-04-30,2026-04-29,640934,1,2026-04-30,2026
Features_only,2026-05-01,2026-04-30,640934,6,2026-05-08,2026
Features_only,2026-05-09,2026-05-08,640934,6,2026-05-15,2026
Features_only,2026-05-18,2026-05-15,965409,2,2026-05-19,2026
Features_only,2026-05-20,2026-05-19,965409,1,2026-05-20,2026
Features_only,2026-05-21,2026-05-20,965409,5,2026-05-27,2026
Features_only,2026-05-28,2026-05-27,640934,1,2026-05-28,2026
Features_only,2026-05-29,2026-05-28,640934,3,2026-06-02,2026
Features_only,2026-06-03,2026-06-02,385735,1,2026-06-03,2026
Features_only,2026-06-04,2026-06-03,385735,2,2026-06-05,2026
Features_only,2026-06-08,2026-06-05,385735,6,2026-06-15,2026
Features_only,2026-06-16,2026-06-15,640934,3,2026-06-18,2026
Features_only,2026-06-19,2026-06-18,640934,3,2026-06-23,2026
Features_only,2026-06-24,2026-06-23,640934,3,2026-06-26,2026
Features_only,2026-06-29,2026-06-26,385735,3,2026-07-01,2026
Features_only,2026-07-02,2026-07-01,385735,8,2026-07-13,2026
Features_only,2026-07-14,2026-07-13,798291,1,2026-07-14,2026
Features_only,2026-07-15,2026-07-14,798291,5,2026-07-21,2026
Features_only,2026-07-22,2026-07-21,798291,2,2026-07-23,2026
Triggers_only,2026-01-01,,550343,2,2026-01-02,2026
Triggers_only,2026-01-04,2026-01-02,550343,1,2026-01-04,2026
Triggers_only,2026-01-05,2026-01-04,550343,4,2026-01-08,2026
Triggers_only,2026-01-09,2026-01-08,550343,1,2026-01-09,2026
Triggers_only,2026-01-12,2026-01-09,550343,1,2026-01-12,2026
Triggers_only,2026-01-13,2026-01-12,550343,4,2026-01-16,2026
Triggers_only,2026-01-18,2026-01-16,550343,1,2026-01-18,2026
Triggers_only,2026-01-19,2026-01-18,550343,9,2026-01-29,2026
Triggers_only,2026-01-30,2026-01-29,550343,1,2026-01-30,2026
Triggers_only,2026-02-02,2026-01-30,550343,1,2026-02-02,2026
Triggers_only,2026-02-03,2026-02-02,550343,1,2026-02-03,2026
Triggers_only,2026-02-04,2026-02-03,550343,4,2026-02-09,2026
Triggers_only,2026-02-10,2026-02-09,550343,1,2026-02-10,2026
Triggers_only,2026-02-11,2026-02-10,550343,1,2026-02-11,2026
Triggers_only,2026-02-12,2026-02-11,550343,1,2026-02-12,2026
Triggers_only,2026-02-13,2026-02-12,550343,2,2026-02-14,2026
Triggers_only,2026-02-15,2026-02-14,550343,2,2026-02-16,2026
Triggers_only,2026-02-17,2026-02-16,550343,1,2026-02-17,2026
Triggers_only,2026-02-18,2026-02-17,550343,1,2026-02-18,2026
Triggers_only,2026-02-19,2026-02-18,550343,5,2026-02-25,2026
Triggers_only,2026-02-26,2026-02-25,550343,1,2026-02-26,2026
Triggers_only,2026-02-27,2026-02-26,550343,1,2026-02-27,2026
Triggers_only,2026-02-28,2026-02-27,550343,1,2026-02-28,2026
Triggers_only,2026-03-02,2026-02-28,550343,2,2026-03-03,2026
Triggers_only,2026-03-04,2026-03-03,550343,9,2026-03-16,2026
Triggers_only,2026-03-17,2026-03-16,550343,1,2026-03-17,2026
Triggers_only,2026-03-18,2026-03-17,550343,1,2026-03-18,2026
Triggers_only,2026-03-19,2026-03-18,550343,3,2026-03-23,2026
Triggers_only,2026-03-24,2026-03-23,550343,1,2026-03-24,2026
Triggers_only,2026-03-25,2026-03-24,550343,5,2026-03-31,2026
Triggers_only,2026-04-01,2026-03-31,785634,1,2026-04-01,2026
Triggers_only,2026-04-02,2026-04-01,785634,5,2026-04-08,2026
Triggers_only,2026-04-09,2026-04-08,785634,4,2026-04-14,2026
Triggers_only,2026-04-15,2026-04-14,640934,1,2026-04-15,2026
Triggers_only,2026-04-16,2026-04-15,640934,3,2026-04-20,2026
Triggers_only,2026-04-21,2026-04-20,640934,5,2026-04-27,2026
Triggers_only,2026-04-28,2026-04-27,640934,2,2026-04-29,2026
Triggers_only,2026-04-30,2026-04-29,640934,1,2026-04-30,2026
Triggers_only,2026-05-01,2026-04-30,640934,6,2026-05-08,2026
Triggers_only,2026-05-09,2026-05-08,640934,4,2026-05-13,2026
Triggers_only,2026-05-14,2026-05-13,965409,1,2026-05-14,2026
Triggers_only,2026-05-15,2026-05-14,640934,1,2026-05-15,2026
Triggers_only,2026-05-18,2026-05-15,965409,2,2026-05-19,2026
Triggers_only,2026-05-20,2026-05-19,965409,1,2026-05-20,2026
Triggers_only,2026-05-21,2026-05-20,965409,5,2026-05-27,2026
Triggers_only,2026-05-28,2026-05-27,640934,1,2026-05-28,2026
Triggers_only,2026-05-29,2026-05-28,640934,3,2026-06-02,2026
Triggers_only,2026-06-03,2026-06-02,385735,1,2026-06-03,2026
Triggers_only,2026-06-04,2026-06-03,385735,2,2026-06-05,2026
Triggers_only,2026-06-08,2026-06-05,385735,6,2026-06-15,2026
Triggers_only,2026-06-16,2026-06-15,640934,3,2026-06-18,2026
Triggers_only,2026-06-19,2026-06-18,640934,3,2026-06-23,2026
Triggers_only,2026-06-24,2026-06-23,640934,3,2026-06-26,2026
Triggers_only,2026-06-29,2026-06-26,385735,3,2026-07-01,2026
Triggers_only,2026-07-02,2026-07-01,385735,8,2026-07-13,2026
Triggers_only,2026-07-14,2026-07-13,798291,1,2026-07-14,2026
Triggers_only,2026-07-15,2026-07-14,798291,3,2026-07-17,2026
Triggers_only,2026-07-20,2026-07-17,798291,1,2026-07-20,2026
Triggers_only,2026-07-21,2026-07-20,798291,1,2026-07-21,2026
Triggers_only,2026-07-22,2026-07-21,798291,2,2026-07-23,2026
Features_and_triggers,2026-01-01,,550343,2,2026-01-02,2026
Features_and_triggers,2026-01-04,2026-01-02,550343,1,2026-01-04,2026
Features_and_triggers,2026-01-05,2026-01-04,550343,4,2026-01-08,2026
Features_and_triggers,2026-01-09,2026-01-08,550343,1,2026-01-09,2026
Features_and_triggers,2026-01-12,2026-01-09,550343,1,2026-01-12,2026
Features_and_triggers,2026-01-13,2026-01-12,550343,4,2026-01-16,2026
Features_and_triggers,2026-01-18,2026-01-16,550343,1,2026-01-18,2026
Features_and_triggers,2026-01-19,2026-01-18,550343,9,2026-01-29,2026
Features_and_triggers,2026-01-30,2026-01-29,550343,1,2026-01-30,2026
Features_and_triggers,2026-02-02,2026-01-30,550343,1,2026-02-02,2026
Features_and_triggers,2026-02-03,2026-02-02,550343,1,2026-02-03,2026
Features_and_triggers,2026-02-04,2026-02-03,550343,4,2026-02-09,2026
Features_and_triggers,2026-02-10,2026-02-09,550343,1,2026-02-10,2026
Features_and_triggers,2026-02-11,2026-02-10,550343,1,2026-02-11,2026
Features_and_triggers,2026-02-12,2026-02-11,550343,1,2026-02-12,2026
Features_and_triggers,2026-02-13,2026-02-12,550343,2,2026-02-14,2026
Features_and_triggers,2026-02-15,2026-02-14,550343,2,2026-02-16,2026
Features_and_triggers,2026-02-17,2026-02-16,550343,1,2026-02-17,2026
Features_and_triggers,2026-02-18,2026-02-17,550343,1,2026-02-18,2026
Features_and_triggers,2026-02-19,2026-02-18,550343,5,2026-02-25,2026
Features_and_triggers,2026-02-26,2026-02-25,550343,1,2026-02-26,2026
Features_and_triggers,2026-02-27,2026-02-26,550343,1,2026-02-27,2026
Features_and_triggers,2026-02-28,2026-02-27,550343,1,2026-02-28,2026
Features_and_triggers,2026-03-02,2026-02-28,550343,2,2026-03-03,2026
Features_and_triggers,2026-03-04,2026-03-03,550343,9,2026-03-16,2026
Features_and_triggers,2026-03-17,2026-03-16,550343,1,2026-03-17,2026
Features_and_triggers,2026-03-18,2026-03-17,550343,1,2026-03-18,2026
Features_and_triggers,2026-03-19,2026-03-18,550343,3,2026-03-23,2026
Features_and_triggers,2026-03-24,2026-03-23,550343,1,2026-03-24,2026
Features_and_triggers,2026-03-25,2026-03-24,550343,5,2026-03-31,2026
Features_and_triggers,2026-04-01,2026-03-31,785634,1,2026-04-01,2026
Features_and_triggers,2026-04-02,2026-04-01,785634,5,2026-04-08,2026
Features_and_triggers,2026-04-09,2026-04-08,785634,4,2026-04-14,2026
Features_and_triggers,2026-04-15,2026-04-14,640934,1,2026-04-15,2026
Features_and_triggers,2026-04-16,2026-04-15,640934,3,2026-04-20,2026
Features_and_triggers,2026-04-21,2026-04-20,640934,5,2026-04-27,2026
Features_and_triggers,2026-04-28,2026-04-27,640934,2,2026-04-29,2026
Features_and_triggers,2026-04-30,2026-04-29,640934,1,2026-04-30,2026
Features_and_triggers,2026-05-01,2026-04-30,640934,6,2026-05-08,2026
Features_and_triggers,2026-05-09,2026-05-08,640934,4,2026-05-13,2026
Features_and_triggers,2026-05-14,2026-05-13,965409,1,2026-05-14,2026
Features_and_triggers,2026-05-15,2026-05-14,640934,1,2026-05-15,2026
Features_and_triggers,2026-05-18,2026-05-15,965409,2,2026-05-19,2026
Features_and_triggers,2026-05-20,2026-05-19,965409,1,2026-05-20,2026
Features_and_triggers,2026-05-21,2026-05-20,965409,5,2026-05-27,2026
Features_and_triggers,2026-05-28,2026-05-27,640934,1,2026-05-28,2026
Features_and_triggers,2026-05-29,2026-05-28,640934,3,2026-06-02,2026
Features_and_triggers,2026-06-03,2026-06-02,385735,1,2026-06-03,2026
Features_and_triggers,2026-06-04,2026-06-03,385735,2,2026-06-05,2026
Features_and_triggers,2026-06-08,2026-06-05,385735,6,2026-06-15,2026
Features_and_triggers,2026-06-16,2026-06-15,640934,3,2026-06-18,2026
Features_and_triggers,2026-06-19,2026-06-18,640934,3,2026-06-23,2026
Features_and_triggers,2026-06-24,2026-06-23,640934,3,2026-06-26,2026
Features_and_triggers,2026-06-29,2026-06-26,385735,3,2026-07-01,2026
Features_and_triggers,2026-07-02,2026-07-01,385735,8,2026-07-13,2026
Features_and_triggers,2026-07-14,2026-07-13,798291,1,2026-07-14,2026
Features_and_triggers,2026-07-15,2026-07-14,798291,3,2026-07-17,2026
Features_and_triggers,2026-07-20,2026-07-17,798291,1,2026-07-20,2026
Features_and_triggers,2026-07-21,2026-07-20,798291,1,2026-07-21,2026
Features_and_triggers,2026-07-22,2026-07-21,798291,2,2026-07-23,2026
