,A_500,Dollar Index,cn_10y_rate,us_10y_rate,brent,Copper Futures Price,Gold Futures Price
2019-12-11,1560.8025905660077,97.16000366210938,3.1702,1.79,65.37,2.7855,922.0054398154354
2019-12-12,1556.8834956671465,97.4000015258789,3.1652,1.9,66.67,2.7925,920.3112230086883
2019-12-13,1584.8303661257798,97.16999816894531,3.1828,1.82,67.44,2.7775,925.8957274240382
2019-12-16,1596.8653047951022,97.06999969482422,3.1854,1.89,68.04,2.809,925.5192603321642
2019-12-17,1616.262973517981,97.20999908447266,3.2133,1.89,68.99,2.8125,925.2682567390673
2019-12-18,1612.2422536356337,97.41000366210938,3.2139,1.92,69.12,2.811,924.0133153691255
2019-12-19,1611.4492158180738,97.41999816894531,3.2139,1.92,69.7,2.8265,927.5271358858542
2019-12-20,1602.237274011443,97.70999908447266,3.1808,1.92,68.66,2.805,925.3309884884559
2019-12-23,1582.1035500510302,97.66000366210938,3.1661,1.93,67.49,2.8095,930.2252904694465
2019-12-24,1597.190867688627,97.6500015258789,3.1535,1.9,69.26,2.8265,940.6412885208558
2019-12-25,1610.840554756267,97.58999633789062,3.1463,1.9,69.26,2.838,947.0415354648851
2019-12-26,1610.840554756267,97.58999633789062,3.1137,1.9,69.26,2.8475,947.0415354648851
2019-12-27,1607.4742271782952,96.91999816894531,3.1292,1.88,68.91,2.8275,949.8651535472544
2019-12-30,1627.9636385809085,96.73999786376953,3.1322,1.9,68.3,2.8335,950.304352388517
2019-12-31,1633.9449947517953,96.38999938964844,3.1365,1.92,67.77,2.797,953.4417058133719
2020-01-01,1659.2020696653778,96.8499984741211,3.1485,1.88,67.05,2.806,956.5790592382267
2020-01-02,1659.2020696653778,96.8499984741211,3.1485,1.88,67.05,2.825,956.5790592382267
2020-01-03,1658.162228316495,96.83999633789062,3.1428,1.8,69.08,2.787,972.0775545187923
2020-01-06,1656.5456651863292,96.66999816894531,3.1352,1.81,70.25,2.79,982.7445561632986
2020-01-07,1671.0185146202057,96.9800033569336,3.1379,1.83,68.74,2.7935,986.25845327557
2020-01-08,1653.1807893938362,97.30000305175781,3.1337,1.87,67.31,2.812,977.2228600928797
2020-01-09,1675.697619216994,97.44999694824219,3.1184,1.85,66.58,2.802,973.6462312312198
2020-01-10,1674.6929836659617,97.36000061035156,3.0819,1.83,66.77,2.8135,977.2855918422683
2020-01-13,1693.0624253237845,97.3499984741211,3.084,1.85,64.14,2.861,971.5756239281411
2020-01-14,1687.786273949016,97.37000274658203,3.0994,1.82,64.45,2.8735,967.8107998183154
2020-01-15,1680.8492799869919,97.2300033569336,3.0897,1.79,63.29,2.866,973.8972348243167
2020-01-16,1676.0533066591947,97.31999969482422,3.0918,1.81,64.63,2.847,971.9520910200152
2020-01-17,1677.3678984098592,97.61000061035156,3.0832,1.84,64.05,2.8455,978.1013343709476
2020-01-19,1667.4369598450653,97.52999877929688,3.078,1.78,64.63,2.851,976.5953894079088
2020-01-20,1667.4369598450653,97.52999877929688,3.0776,1.78,64.63,2.844,976.5953894079088
2020-01-21,1667.4369598450653,97.52999877929688,3.0337,1.78,63.66,2.7935,976.5953894079088
2020-01-22,1678.1522255145492,97.52999877929688,3.0282,1.77,62.11,2.765,975.9051869735492
2020-01-23,1625.6208197651883,97.69000244140625,2.9932,1.74,61.26,2.726,981.7406183864537
2020-01-24,1499.8559102912716,97.8499984741211,2.8231,1.7,59.34,2.684,989.6467336979791
2020-01-27,1499.8559102912716,97.95999908447266,2.8231,1.61,58.54,2.5965,989.6467336979791
2020-01-28,1499.8559102912716,98.0199966430664,2.8231,1.65,59.37,2.5795,989.6467336979791
2020-01-29,1499.8559102912716,97.98999786376953,2.8231,1.6,59.46,2.554,989.6467336979791
2020-01-30,1499.8559102912716,97.87000274658203,2.8231,1.57,57.72,2.5275,989.6467336979791
2020-01-31,1499.8559102912716,97.38999938964844,2.8231,1.51,57.77,2.52,989.6467336979791
2020-02-03,1499.8559102912716,97.80000305175781,2.8231,1.54,54.0,2.5105,989.6467336979791
2020-02-04,1543.0708456795587,97.95999908447266,2.8551,1.61,53.9,2.5455,972.8305652980831
2020-02-05,1566.8111677146137,98.2699966430664,2.844,1.66,55.36,2.5785,977.4738636859767
2020-02-06,1602.2811905221633,98.5,2.8392,1.65,55.18,2.5965,982.0543537289391
2020-02-07,1605.442816347685,98.68000030517578,2.8024,1.59,54.53,2.557,984.2505011263374
2020-02-10,1613.6040284143453,98.83000183105469,2.7872,1.56,53.39,2.5545,988.0780569855517
2020-02-11,1622.5002068794308,98.72000122070312,2.834,1.59,54.0,2.5875,982.3680890714246
2020-02-12,1641.9599394315098,99.05000305175781,2.8333,1.62,55.54,2.6055,983.4975669425894
2020-02-13,1630.5594310162353,99.06999969482422,2.8201,1.61,56.34,2.6175,988.3290605786486
2020-02-14,1636.4870711244225,99.12000274658203,2.8631,1.59,57.37,2.604,993.0978224653194
2020-02-16,1676.451458826638,99.45999908447266,2.8928,1.55,57.83,2.607,1003.9530959535341
2020-02-17,1676.451458826638,99.45999908447266,2.8928,1.55,57.83,2.62,1003.9530959535341
2020-02-18,1676.451458826638,99.45999908447266,2.8664,1.55,57.35,2.6085,1003.9530959535341
2020-02-19,1669.551485394312,99.5999984741211,2.8776,1.56,59.72,2.6105,1008.6591260908162
2020-02-20,1705.025137665558,99.87000274658203,2.8857,1.52,59.57,2.5925,1014.3690940049435
2020-02-21,1713.8149728443525,99.26000213623047,2.847,1.46,58.6,2.6125,1031.9382731841301
2020-02-24,1714.2624857180604,99.29000091552734,2.812,1.38,56.71,2.5815,1049.3819888645398
2020-02-25,1713.847638017616,98.97000122070312,2.822,1.33,55.29,2.5805,1033.3814863977807
2020-02-26,1682.6803444215868,99.0,2.7973,1.33,54.96,2.5735,1029.0519233523726
2020-02-27,1688.2504823557251,98.44000244140625,2.7702,1.3,52.19,2.5715,1029.0519233523726
2020-02-28,1620.3036554506557,98.12999725341797,2.7376,1.13,51.31,2.54,981.4268830439682
2020-03-02,1673.425574943344,97.36000061035156,2.7428,1.1,52.52,2.595,999.1216023174748
2020-03-03,1685.5915372520894,97.1500015258789,2.7478,1.02,52.24,2.573,1030.369596471703
2020-03-04,1689.8594236121294,97.33999633789062,2.673,1.02,51.86,2.586,1029.742125786732
2020-03-05,1722.9477923424122,96.81999969482422,2.6829,0.92,51.29,2.573,1045.6171647547144
2020-03-06,1700.504277685912,95.94999694824219,2.628,0.74,45.6,2.5605,1048.378051087695
2020-03-09,1635.389884249144,94.9000015258789,2.5205,0.54,35.33,2.5105,1050.6996619838703
2020-03-10,1675.1760652838893,96.41000366210938,2.613,0.76,35.57,2.5215,1041.0365981162092
2020-03-11,1652.4058988947556,96.51000213623047,2.6079,0.82,34.45,2.502,1029.9303976304404
2020-03-12,1620.198401003474,97.47000122070312,2.6379,0.88,31.02,2.4725,997.2391902625619
2020-03-13,1599.9655926841626,98.75,2.6759,0.94,32.25,2.464,951.0572865722652
2020-03-16,1528.8056015690897,98.08999633789062,2.6758,0.73,27.98,2.3925,932.3587061174562
2020-03-17,1524.8814254210538,99.58000183105469,2.7135,1.02,27.97,2.3135,956.8300628313235
2020-03-18,1496.8383741744785,101.16000366210938,2.7136,1.18,22.79,2.151,926.9624735458145
2020-03-19,1482.5803889914012,102.76000213623047,2.7299,1.12,23.98,2.1855,927.7781394789512
2020-03-20,1507.4952054784578,102.81999969482422,2.6815,0.92,25.55,2.1715,931.1664964969028
2020-03-23,1452.6264251089203,102.48999786376953,2.6315,0.76,23.75,2.1005,983.2465633494925
2020-03-24,1489.574728479821,101.73999786376953,2.6289,0.84,24.5,2.18,1041.7268005505687
2020-03-25,1529.8018893536216,101.05000305175781,2.6289,0.88,25.62,2.204,1024.2204297163132
2020-03-26,1518.3578273739956,99.41999816894531,2.594,0.83,23.55,2.178,1035.3893619514706
2020-03-27,1519.3196352534164,98.37000274658203,2.609,0.72,22.39,2.172,1018.9496606434485
2020-03-30,1498.6451212023107,99.18000030517578,2.6142,0.7,19.19,2.1605,1017.7574510228952
2020-03-31,1503.3717717735155,99.05000305175781,2.5899,0.7,14.85,2.232,993.5370979021246
2020-04-01,1499.5045782055058,99.66999816894531,2.555,0.62,14.97,2.179,990.2742043829501
2020-04-02,1529.1961318627714,100.18000030517578,2.5854,0.63,20.24,2.222,1020.0790619190707
2020-04-03,1519.2339799101926,100.58000183105469,2.5965,0.62,24.33,2.1955,1025.0988273988385
2020-04-06,1557.8747022025036,100.69000244140625,2.5112,0.67,22.58,2.221,1044.613226977869
2020-04-07,1557.8747022025036,99.9800033569336,2.5112,0.75,22.1,2.277,1044.613226977869
2020-04-08,1553.053322628835,100.12000274658203,2.4824,0.77,25.22,2.2665,1044.9896940697433
2020-04-09,1560.5329214134001,99.5199966430664,2.5226,0.73,20.23,2.268,1089.4145726083618
2020-04-10,1535.4899848578773,99.3499984741211,2.5403,0.76,21.74,2.27,1094.810881775546
2020-04-13,1535.4899848578773,99.3499984741211,2.5658,0.76,21.74,2.3125,1094.810881775546
2020-04-14,1567.4546716279015,98.88999938964844,2.5591,0.76,21.74,2.338,1102.2777216502664
2020-04-15,1557.1669567817983,99.45999908447266,2.5455,0.63,19.8,2.304,1083.7673364436232
2020-04-16,1563.3443039922647,100.02999877929688,2.5276,0.61,18.69,2.302,1079.500581743146
2020-04-17,1578.1274725721426,99.77999877929688,2.559,0.65,19.75,2.354,1059.9234504147266
2020-04-20,1587.7716835049584,99.95999908447266,2.592,0.63,17.36,2.328,1067.704102227475
2020-04-21,1570.1938278792175,100.26000213623047,2.5791,0.58,9.12,2.249,1053.0212728800461
2020-04-22,1583.059550788537,100.38999938964844,2.5567,0.63,13.77,2.3015,1084.7085424710795
2020-04-23,1577.4157347413718,100.43000030517578,2.5227,0.61,15.06,2.3145,1087.5949688983799
2020-04-24,1561.136138279663,100.37999725341797,2.51,0.6,15.87,2.3375,1081.4457255474474
2020-04-26,1568.6825191962337,100.04000091552734,2.5205,0.67,15.17,2.3475,1074.1670809208929
2020-04-27,1568.6825191962337,100.04000091552734,2.5345,0.67,15.17,2.3475,1074.1670809208929
2020-04-28,1575.2337011673806,99.87000274658203,2.5254,0.62,15.6,2.348,1073.288606642825
2020-04-29,1580.2815592756751,99.56999969482422,2.5009,0.63,17.86,2.3705,1068.8335800986397
2020-04-30,1604.5837222908592,99.0199966430664,2.538,0.64,18.11,2.344,1056.7860969898718
2020-05-01,1621.5863079207963,98.80000305175781,2.5809,0.64,18.49,2.312,1056.7860969898718
2020-05-04,1621.5863079207963,99.4800033569336,2.5809,0.64,20.4,2.3125,1056.7860969898718
2020-05-05,1621.5863079207963,99.70999908447266,2.5809,0.66,25.46,2.3325,1056.7860969898718
2020-05-06,1621.5863079207963,100.08999633789062,2.5809,0.72,24.2,2.347,1056.7860969898718
2020-05-07,1617.066536780259,99.88999938964844,2.6298,0.63,24.23,2.3805,1080.379056021214
2020-05-08,1633.095337300579,99.7300033569336,2.6207,0.69,25.53,2.406,1072.912139550951
2020-05-09,1631.836639290832,100.23999786376953,2.64,0.73,25.53,2.38,1063.7510828694833
2020-05-11,1631.836639290832,100.23999786376953,2.6698,0.73,25.53,2.38,1063.7510828694833
2020-05-12,1635.1445325032992,99.93000030517578,2.6603,0.69,26.67,2.359,1069.4610507836107
2020-05-13,1639.470127336104,100.23999786376953,2.7076,0.64,27.89,2.346,1075.4220222908348
2020-05-14,1623.0551518785376,100.47000122070312,2.6989,0.63,29.87,2.346,1090.6067822289149
2020-05-15,1620.5493701428702,100.4000015258789,2.682,0.64,30.95,2.3305,1100.2071143471876
2020-05-18,1620.440849178362,99.66999816894531,2.7253,0.73,33.3,2.404,1086.6537628709234
2020-05-19,1638.552598913774,99.37000274658203,2.7272,0.7,33.06,2.418,1094.4343380881294
2020-05-20,1628.6906201592026,99.12000274658203,2.69,0.68,34.76,2.46,1098.4501657910519
2020-05-21,1617.0480265154101,99.37000274658203,2.685,0.68,34.78,2.432,1079.5633134925347
2020-05-22,1579.76944194818,99.86000061035156,2.6176,0.66,33.8,2.3865,1088.4106348315165
2020-05-24,1603.4219309617931,98.91000366210938,2.6852,0.69,33.95,2.397,1069.7120543767076
2020-05-25,1603.4219309617931,98.91000366210938,2.6852,0.69,33.95,2.406,1069.7120543767076
2020-05-26,1603.4219309617931,98.91000366210938,2.7402,0.69,33.95,2.4185,1069.7120543767076
2020-05-27,1589.8557215591595,99.05999755859375,2.7527,0.68,32.73,2.382,1073.1631431440478
2020-05-28,1590.900281210847,98.37999725341797,2.7201,0.7,33.98,2.4215,1075.0455551989608
2020-05-29,1598.1918737759634,98.33999633789062,2.7053,0.65,34.15,2.4345,1089.8538480451668
2020-06-01,1643.3500240270496,97.83000183105469,2.7253,0.66,36.74,2.478,1090.4185869807493
2020-06-02,1646.5940386784687,97.66999816894531,2.7852,0.68,37.72,2.4985,1082.512395073681
2020-06-03,1647.3761881049409,97.27999877929688,2.7901,0.77,37.98,2.495,1065.3197595819108
2020-06-04,1647.8665286502603,96.68000030517578,2.8301,0.82,38.41,2.4965,1078.5593757156894
2020-06-05,1656.4545656475616,96.94000244140625,2.8475,0.91,41.0,2.563,1051.766331510104
2020-06-08,1661.9296116328665,96.62000274658203,2.8101,0.88,39.66,2.574,1065.6334949243965
2020-06-09,1672.9141835085882,96.31999969482422,2.8031,0.84,40.45,2.607,1075.9239528814862
2020-06-10,1672.745776393097,95.95999908447266,2.8201,0.75,41.18,2.6655,1075.0455551989608
2020-06-11,1658.8006509806085,96.7300033569336,2.7701,0.66,37.76,2.5955,1086.7792263697006
2020-06-12,1661.8305272739678,97.31999969482422,2.7451,0.71,38.54,2.6105,1085.085086158496
2020-06-15,1643.4523749032749,96.68000030517578,2.7878,0.71,39.44,2.5785,1079.4378499937573
2020-06-16,1672.2939081629543,96.95999908447266,2.8402,0.75,40.75,2.577,1085.273281406662
2020-06-17,1675.3433835602718,97.16000366210938,2.8802,0.74,40.47,2.601,1085.0222778135649
2020-06-18,1683.2628733447832,97.41999816894531,2.8527,0.71,41.75,2.6015,1082.261468076127
2020-06-19,1704.223389135128,97.62000274658203,2.8752,0.7,42.33,2.621,1095.5010842099055
2020-06-22,1704.352235096333,97.04000091552734,2.9153,0.71,43.2,2.6575,1102.2777216502664
2020-06-23,1714.028385309673,96.69000244140625,2.9127,0.72,42.72,2.664,1111.9407855179275
2020-06-24,1719.8823473048326,97.1500015258789,2.8614,0.69,40.4,2.654,1107.987766159936
2020-06-25,1708.9046714101335,97.43000030517578,2.8404,0.68,41.18,2.6725,1113.6350023246748
2020-06-26,1708.9046714101335,97.5,2.8404,0.64,40.97,2.6715,1113.6350023246748
2020-06-28,1708.9046714101335,97.54000091552734,2.8404,0.64,41.58,2.6925,1113.6350023246748
2020-06-29,1708.9046714101335,97.54000091552734,2.8504,0.64,41.58,2.6925,1113.6350023246748
2020-06-30,1731.3296758017846,97.38999938964844,2.823,0.66,41.64,2.7285,1125.054938152929
2020-07-01,1755.181059425935,97.19999694824219,2.8456,0.69,42.18,2.734,1112.6309879522871
2020-07-02,1782.7341330735605,97.31999969482422,2.8584,0.68,43.19,2.7485,1119.4077019881904
2020-07-03,1899.0381195313057,96.79000091552734,2.8974,0.69,42.92,2.699,1122.2313200705598
2020-07-06,1899.0381195313057,96.79000091552734,2.9959,0.69,42.73,2.7745,1122.2313200705598
2020-07-07,1922.9388638617204,96.87999725341797,3.0158,0.65,43.28,2.797,1132.082579186387
2020-07-08,1953.8012825072915,96.43000030517578,3.0632,0.67,43.67,2.824,1139.1730285647757
2020-07-09,1988.7856830723265,96.69999694824219,3.0809,0.62,42.35,2.8385,1128.945225761532
2020-07-10,1962.3501212966764,96.6500015258789,3.0305,0.65,43.27,2.8975,1128.317755076561
2020-07-13,2013.9763388002737,96.45999908447266,3.0557,0.64,42.85,2.955,1136.3494104824063
2020-07-14,1991.9629155917405,96.26000213623047,3.0057,0.63,42.97,2.9325,1136.0984068893094
2020-07-15,1962.313463713348,96.08000183105469,2.9559,0.64,43.96,2.885,1136.6004140755033
2020-07-16,1864.6754460973827,96.3499984741211,2.9459,0.62,43.71,2.9015,1128.6314904190467
2020-07-17,1880.1217176945065,95.94000244140625,2.9507,0.64,43.53,2.9045,1134.6552702712017
2020-07-20,1935.611499302417,95.83000183105469,2.9311,0.62,43.3,2.9155,1139.4240321578725
2020-07-21,1944.1861072840434,95.12000274658203,2.9011,0.61,44.31,2.958,1156.0520053096031
2020-07-22,1955.9825901885433,94.97000122070312,2.8861,0.6,43.98,2.9245,1169.6680885352557
2020-07-23,1957.7544943648948,94.69000244140625,2.9064,0.59,42.96,2.9385,1185.3548556595297
2020-07-24,1866.964911796773,94.44000244140625,2.8612,0.59,43.29,2.8925,1190.5001612336173
2020-07-27,1876.5089495315815,93.66999816894531,2.8791,0.62,43.39,2.8975,1211.6458926789214
2020-07-28,1892.5054478250074,93.76000213623047,2.9214,0.59,43.11,2.9175,1220.2422104248064
2020-07-29,1940.6989185649973,93.26000213623047,2.9415,0.58,43.51,2.919,1225.763983090768
2020-07-30,1931.4009584687728,93.0199966430664,2.9364,0.55,42.98,2.922,1218.7363420573104
2020-07-31,1949.9449773303697,93.48999786376953,2.9664,0.55,43.13,2.877,1231.599491099215
2020-08-03,1986.6435735989908,93.5,2.9466,0.56,43.76,2.9205,1233.607366652905
2020-08-04,1981.8443337538672,93.37999725341797,2.9365,0.52,43.99,2.903,1255.6943041256657
2020-08-05,1988.4390692893655,92.83000183105469,2.9592,0.55,44.92,2.925,1274.4556929254059
2020-08-06,1980.295278648446,92.79000091552734,2.9816,0.55,45.04,2.919,1287.256110217922
2020-08-07,1959.2933869719675,93.44000244140625,2.9918,0.57,44.07,2.802,1261.278808541016
2020-08-10,1962.9740261060065,93.58000183105469,2.9543,0.59,44.19,2.8705,1270.2516699743176
2020-08-11,1940.8430082737254,93.62999725341797,2.9544,0.64,43.68,2.884,1212.6498304557665
2020-08-12,1923.345363795664,93.44000244140625,2.962,0.69,45.09,2.899,1214.0930436694166
2020-08-13,1918.8575319356512,93.33999633789062,2.9555,0.71,44.87,2.816,1227.7718586444582
2020-08-14,1944.5995031990092,93.0999984741211,2.9369,0.71,44.86,2.868,1215.410716788747
2020-08-17,1983.5189683031676,92.8499984741211,2.9421,0.69,44.91,2.909,1245.5293096673531
2020-08-18,1985.573244755062,92.2699966430664,2.9771,0.67,45.34,2.9805,1254.5649028500436
2020-08-19,1950.3790611884024,92.88999938964844,2.9921,0.68,45.21,3.028,1229.0268000144001
2020-08-20,1928.0498746383237,92.79000091552734,2.9973,0.65,44.56,2.981,1213.4028412350572
2020-08-21,1943.73460200027,93.25,2.9823,0.64,43.94,2.924,1213.9047718257084
2020-08-24,1962.9598711975925,93.30000305175781,2.9998,0.65,44.43,2.9325,1209.5752087803003
2020-08-25,1962.9141399550235,93.0199966430664,3.0424,0.69,46.01,2.9415,1199.5984861656962
2020-08-26,1937.069091922701,93.01000213623047,3.0511,0.69,45.79,2.9685,1217.732327684923
2020-08-27,1951.0868066091082,93.01000213623047,3.0599,0.74,44.84,2.9755,1205.747652921086
2020-08-28,1992.0416749539422,92.37000274658203,3.0672,0.74,45.22,3.012,1232.7288923748372
2020-08-31,1982.3651617942328,92.13999938964844,3.0177,0.72,45.72,3.0555,1234.61130442975
2020-09-01,1995.231610596292,92.33999633789062,3.0478,0.68,45.72,3.0225,1234.987771521624
2020-09-02,1998.288344921001,92.8499984741211,3.1027,0.66,42.7,3.015,1213.7793083269312
2020-09-03,1985.2393340950366,92.73999786376953,3.1051,0.63,42.72,2.9695,1209.5124770309117
2020-09-04,1967.6556713273822,92.72000122070312,3.1228,0.72,41.1,3.056,1207.190866134736
2020-09-06,1936.8995959681015,93.4800033569336,3.1454,0.69,40.67,3.0745,1212.9008340488633
2020-09-07,1936.8995959681015,93.4800033569336,3.1454,0.69,40.67,3.0697,1212.9008340488633
2020-09-08,1936.8995959681015,93.4800033569336,3.123,0.69,38.53,3.02,1212.9008340488633
2020-09-09,1887.0928286152723,93.26000213623047,3.0805,0.71,39.98,3.046,1220.2422104248064
2020-09-10,1877.7240939769774,93.33999633789062,3.0833,0.68,39.27,2.9925,1226.2031819320307
2020-09-11,1900.8771687860315,93.33000183105469,3.1346,0.67,38.8,3.036,1215.912723974941
2020-09-14,1915.394297676998,93.06999969482422,3.1532,0.68,38.57,3.065,1225.512979497671
2020-09-15,1931.9620735561632,93.05000305175781,3.1083,0.68,39.54,3.061,1227.5209316469038
2020-09-16,1917.1785420299154,93.20999908447266,3.126,0.69,41.23,3.0585,1229.9680060418564
2020-09-17,1911.9339669893018,92.97000122070312,3.1334,0.69,42.35,3.0685,1217.29312884366
2020-09-18,1948.1157276276226,92.93000030517578,3.1162,0.7,42.16,3.114,1224.8855088127002
2020-09-21,1931.3497830306603,93.54000091552734,3.0999,0.68,40.37,3.0315,1192.9472356285698
2020-09-22,1906.8846570955288,93.98999786376953,3.0863,0.68,40.84,3.06,1191.315827166754
2020-09-23,1916.9048804672427,94.38999938964844,3.089,0.68,41.09,2.9925,1167.0327422965947
2020-09-24,1875.8171737511377,94.3499984741211,3.084,0.67,41.24,2.9675,1172.3035113694593
2020-09-25,1875.7289777833266,94.58000183105469,3.1295,0.66,40.91,2.9715,1165.6522608323332
2020-09-27,1875.3772827511914,94.26000213623047,3.1324,0.67,41.59,2.988,1175.1271294518285
2020-09-28,1875.3772827511914,94.26000213623047,3.1092,0.67,41.59,2.988,1175.1271294518285
2020-09-29,1885.2944293539408,93.88999938964844,3.1292,0.66,40.33,2.99,1188.6177491787041
2020-09-30,1885.6268882284878,93.88999938964844,3.1482,0.69,40.3,3.0325,1184.3509178826848
